8.002992478841020052e-02,1.295803782505909330e-01,3.510638297872337166e-02,4.459455081478604782e-02,2.808999999999999830e-01
5.496269188352582713e-01,1.673819742489269513e-01,2.560975609756090468e-02,6.873453764645473529e-02,3.659000000000000585e-01
2.966377916538929238e-01,1.071292413267250776e-01,1.992328635764309408e-02,6.329373781107983099e-02,3.326000000000000068e-01
6.559817566066441508e-01,-1.349862258953167526e-01,1.705744357355553492e-03,5.390882301958745126e-02,3.403999999999999804e-01
2.054882595668558132e+00,1.717485413137586903e-01,2.737958171489310311e-02,6.346899998403296439e-02,4.300999999999999823e-01
-4.797511882467853095e-02,1.474166121648135541e-01,2.062374245472833878e-02,5.302397619083770025e-02,2.923000000000000043e-01
2.455509465695984161e-01,-1.349862258953167526e-01,1.705744357355553492e-03,5.390882301958745126e-02,3.403999999999999804e-01
-8.169873302671482040e-02,1.717485413137586903e-01,2.380612433440269446e-02,6.438652600760585987e-02,4.300999999999999823e-01
4.362822978153095832e-01,2.375205704882064339e-01,2.285092491838949108e-02,5.011226780975699957e-02,3.268999999999999684e-01
1.219783571443934456e+00,4.732676749912064218e-01,2.020986084093970986e-02,1.848195808853257682e-02,3.864000000000000212e-01
2.090405587955854738e-01,1.850707850707850044e-01,1.137656427758816820e-02,9.553744819716125658e-02,4.050999999999999601e-01
1.934055414124493666e-01,3.940273745333839131e-03,2.871098780438216883e-02,1.007827126519748595e-01,2.751000000000000112e-01
9.998097003653854120e-01,1.850707850707850044e-01,1.639344262295085175e-02,7.751376128817424882e-02,4.050999999999999601e-01
6.008389115731578300e-01,-5.905152758777921368e-02,2.358230958230961641e-02,6.339167310298596258e-02,2.855000000000000315e-01
3.740672238945927930e-01,1.878801042571676405e-01,2.057842046718569642e-02,8.196245052111714169e-02,3.467000000000000082e-01
9.980698312494151736e-02,4.732676749912064218e-01,2.020986084093970986e-02,1.848195808853257682e-02,3.864000000000000212e-01
4.767651950894302715e-02,1.512474632923481166e-01,3.868356841040298394e-02,9.911787737804583776e-02,2.703999999999999737e-01
3.126163094240115292e-01,1.850707850707850044e-01,1.181767023072607080e-02,7.453076833027666437e-02,4.050999999999999601e-01
7.167621081099182501e-01,2.375205704882064339e-01,2.990755845568243351e-02,3.891347221531682443e-02,3.268999999999999684e-01
3.213036049249864412e-01,5.752388535031847938e-02,1.692537162503790146e-02,7.033033326811458097e-02,4.320000000000000506e-01
1.007978071607581239e+00,4.732676749912064218e-01,2.625708642957621727e-02,2.313076755395160680e-02,3.864000000000000212e-01
7.216787991527429114e-02,3.940273745333839131e-03,1.663993762238505716e-02,9.630758358729746282e-02,2.751000000000000112e-01
3.424273999016897996e-01,-3.078567610903260587e-01,2.719907407407400751e-02,8.673936568717227624e-02,2.862999999999999989e-01
2.724835486923782302e-01,8.610681114551088644e-02,2.738892270237370391e-02,6.130529765155665750e-02,3.228999999999999648e-01
-1.669006247690333344e-01,1.071292413267250776e-01,1.664340215632038530e-02,5.830879722627342610e-02,3.326000000000000068e-01
1.344402417447163600e-01,1.673819742489269513e-01,2.621951219512201961e-02,6.438720110892914850e-02,3.659000000000000585e-01
3.105638242211217204e-01,1.295803782505909330e-01,4.347826086956512598e-02,4.137876760840476092e-02,2.808999999999999830e-01
-2.929191706488013525e-01,-4.001696147322510999e-01,1.069574691807390412e-02,7.333045868592677485e-02,3.409000000000000363e-01
1.968906983208476014e-01,3.940273745333839131e-03,2.925216712150855575e-02,1.054641765087016708e-01,2.751000000000000112e-01
3.591328929792148017e-02,1.512474632923481166e-01,1.631846857448763025e-02,4.129776052270248132e-02,2.703999999999999737e-01
4.844789826787037512e+00,1.484548576045243706e-01,1.838295869130281840e-02,6.447887111758360268e-02,5.745999999999999996e-01
1.222487097660645006e-01,1.474166121648135541e-01,1.973684210526318802e-02,5.493992592369532912e-02,2.923000000000000043e-01
-7.621706735556845747e-01,1.484548576045243706e-01,2.984650369527580560e-04,1.045654587530264468e-01,5.745999999999999996e-01
-2.346372297163248355e-01,1.484548576045243706e-01,2.984650369527580560e-04,1.045654587530264468e-01,5.745999999999999996e-01
-9.554115347238023581e-02,8.610681114551088644e-02,2.738892270237370391e-02,6.130529765155665750e-02,3.228999999999999648e-01
3.971927287532854400e+00,1.295803782505909330e-01,2.802749867794823713e-02,3.613105924596059226e-02,2.808999999999999830e-01
-1.997559024445002551e-01,1.717485413137586903e-01,2.232963865003226994e-02,5.341821201217833437e-02,4.300999999999999823e-01
3.088506774692287848e-01,-3.078567610903260587e-01,3.615160349854220495e-02,7.554455030007974081e-02,2.862999999999999989e-01
4.199779346121159662e-01,1.474166121648135541e-01,3.545734840698872709e-02,4.954486950858312533e-02,2.923000000000000043e-01
-9.011575876186915801e-01,-4.001696147322510999e-01,1.069574691807390412e-02,7.333045868592677485e-02,3.409000000000000363e-01
-1.666029317043624669e-01,1.850707850707850044e-01,1.802816901408444208e-02,7.650325545767905355e-02,4.050999999999999601e-01
-9.721272220980059497e-02,-4.001696147322510999e-01,5.371855115262345881e-02,6.156698613515827062e-02,3.409000000000000363e-01
-2.371640162806659680e-01,8.610681114551088644e-02,3.068592057761746622e-02,6.454584260070526935e-02,3.228999999999999648e-01
4.343146847069885297e-01,5.752388535031847938e-02,8.525362211427311293e-03,5.700710591599038313e-02,4.320000000000000506e-01
8.141968905183687433e-01,1.913902497791341861e-01,2.801011714807561531e-02,3.706141161681522633e-02,3.929999999999999605e-01
5.797423044468354991e-01,1.512474632923481166e-01,3.163630859276461010e-02,5.082298246025986760e-02,2.703999999999999737e-01
6.921462767258310667e-01,1.484548576045243706e-01,-1.281435798958607472e-02,9.409116342012470435e-02,5.745999999999999996e-01
3.495707783832622262e-01,1.850707850707850044e-01,1.067415730337081814e-02,6.969174432797935193e-02,4.050999999999999601e-01
1.730552928081163788e-01,1.295803782505909330e-01,3.007518796992493526e-02,5.386697285327641388e-02,2.808999999999999830e-01
5.037556207437616784e-01,2.375205704882064339e-01,2.285092491838949108e-02,5.011226780975699957e-02,3.268999999999999684e-01
1.396853194533465015e-02,1.295803782505909330e-01,3.167898627243927873e-02,3.933829980697758216e-02,2.808999999999999830e-01
2.094414936145179151e-01,-5.905152758777921368e-02,2.778778778778774952e-02,5.306031933766996306e-02,2.855000000000000315e-01
2.196554029865208868e+00,8.610681114551088644e-02,2.738892270237370391e-02,6.130529765155665750e-02,3.228999999999999648e-01
2.066307693339841656e-02,1.071292413267250776e-01,1.952857898516755647e-02,5.832327651229449877e-02,3.326000000000000068e-01
5.945285992797104679e-01,1.717485413137586903e-01,1.874877720841360007e-02,6.074154254025771610e-02,4.300999999999999823e-01
2.422227741848357319e+00,8.366040074364809731e-02,1.960681611844398292e-02,6.991533884429546042e-02,3.228000000000000314e-01
-5.835051705669647149e-02,-4.001696147322510999e-01,4.936927430572198711e-02,5.062368378422160697e-02,3.409000000000000363e-01
9.655203670804790583e-02,1.071292413267250776e-01,1.664340215632038530e-02,5.830879722627342610e-02,3.326000000000000068e-01
-8.399770314719579023e-01,-4.001696147322510999e-01,3.655186277137496831e-02,6.834410982573119187e-02,3.409000000000000363e-01
1.652497099919457924e+00,8.366040074364809731e-02,1.063085381489448610e-02,7.592895038497043947e-02,3.228000000000000314e-01
-5.929845176173562660e-01,1.673819742489269513e-01,2.628361858190715952e-02,7.058851146740550975e-02,3.659000000000000585e-01
-1.782869174666368295e-01,3.940273745333839131e-03,1.408450704225359430e-02,8.404943829953033518e-02,2.751000000000000112e-01
-7.222288351096270986e-01,1.484548576045243706e-01,2.984650369527580560e-04,1.045654587530264468e-01,5.745999999999999996e-01
4.146956531773247079e+00,1.474166121648135541e-01,1.973684210526318802e-02,5.493992592369532912e-02,2.923000000000000043e-01
1.998840506706960340e-01,1.717485413137586903e-01,2.199689878417295311e-02,6.161470848615150514e-02,4.300999999999999823e-01
2.462644180686155426e-01,1.913902497791341861e-01,2.462743943334802163e-02,4.139769334435285802e-02,3.929999999999999605e-01
5.305235857223993268e-01,1.673819742489269513e-01,1.670792079207931297e-02,8.367241251757040477e-02,3.659000000000000585e-01
-2.698493255660650014e-01,-4.001696147322510999e-01,3.655186277137496831e-02,6.834410982573119187e-02,3.409000000000000363e-01
2.274505894756211344e-01,1.913902497791341861e-01,2.871547835316687336e-02,4.061003593220850055e-02,3.929999999999999605e-01
9.151024658964379555e-02,8.366040074364809731e-02,1.977923509749052525e-02,7.246777729964541670e-02,3.228000000000000314e-01
5.305606804731459736e-01,1.913902497791341861e-01,2.462743943334802163e-02,4.139769334435285802e-02,3.929999999999999605e-01
4.464656317307524880e-02,1.474166121648135541e-01,4.318766066838049256e-02,5.188875692184288790e-02,2.923000000000000043e-01
-1.712394874440056336e-01,3.940273745333839131e-03,1.704253774937600219e-02,9.742050526642230535e-02,2.751000000000000112e-01
7.755264249886284489e-02,3.940273745333839131e-03,1.764133846085847931e-02,7.629481657198754208e-02,2.751000000000000112e-01
2.370128668975926001e-01,1.071292413267250776e-01,2.072341373167054315e-02,6.802880778223270586e-02,3.326000000000000068e-01
1.116287869793442411e+00,-3.078567610903260587e-01,2.920560747663551726e-02,7.739885256041131867e-02,2.862999999999999989e-01
6.752152972132752229e-01,1.717485413137586903e-01,2.041128701976178961e-02,5.425370503762510371e-02,4.300999999999999823e-01
6.795981603416723082e-01,-5.905152758777921368e-02,2.755051749630361285e-02,6.816248251597005481e-02,2.855000000000000315e-01
3.483552989980445158e-01,8.366040074364809731e-02,1.063085381489448610e-02,7.592895038497043947e-02,3.228000000000000314e-01
3.304152347861841754e-01,1.717485413137586903e-01,2.500042209052998413e-02,7.045640398675406813e-02,4.300999999999999823e-01
5.081869484189283082e-01,-1.349862258953167526e-01,-8.934831306965029200e-04,5.802362953238872356e-02,3.403999999999999804e-01
-3.420873565931081828e-01,1.484548576045243706e-01,2.984650369527580560e-04,1.045654587530264468e-01,5.745999999999999996e-01
9.922125675159354508e-02,1.850707850707850044e-01,1.464788732394363066e-02,7.307432758122048289e-02,4.050999999999999601e-01
-7.742715809902389612e-02,-4.001696147322510999e-01,5.600122900253957925e-02,6.201093585122856994e-02,3.409000000000000363e-01
1.744465229072260648e-01,1.512474632923481166e-01,3.568645784634565110e-02,5.433462562473717616e-02,2.703999999999999737e-01
8.018539477657080639e-01,3.940273745333839131e-03,1.692378997550156999e-02,6.587275589885557836e-02,2.751000000000000112e-01
1.026199820669881468e+00,1.071292413267250776e-01,2.127111549936685705e-02,6.534492841108441308e-02,3.326000000000000068e-01
-3.169302152357611480e-02,1.295803782505909330e-01,4.347826086956512598e-02,4.137876760840476092e-02,2.808999999999999830e-01
-2.557702399722179276e-01,-3.078567610903260587e-01,2.719907407407400751e-02,8.558690555927654653e-02,2.862999999999999989e-01
2.931670754749278185e-01,4.732676749912064218e-01,1.053348972845660758e-02,1.990875155537121660e-02,3.864000000000000212e-01
-2.573007942818453797e-01,8.610681114551088644e-02,2.738892270237370391e-02,6.130529765155665750e-02,3.228999999999999648e-01
5.554807395359233624e-01,1.071292413267250776e-01,1.952857898516755647e-02,5.832327651229449877e-02,3.326000000000000068e-01
7.436400821985733600e-02,-1.349862258953167526e-01,-3.993274485077716058e-04,5.583886675520147863e-02,3.403999999999999804e-01
6.641455605871722234e-01,8.366040074364809731e-02,1.237072204533897803e-02,5.946040001159999533e-02,3.228000000000000314e-01
4.762449994010615750e-01,-3.078567610903260587e-01,3.248259860788859504e-02,8.203354297693923880e-02,2.862999999999999989e-01
1.189395410522118279e-01,1.850707850707850044e-01,1.067415730337081814e-02,6.969174432797935193e-02,4.050999999999999601e-01
7.230548665047167312e-01,-5.905152758777921368e-02,2.075642965204228460e-02,5.988050784167283508e-02,2.855000000000000315e-01
3.690260673069118980e-01,1.673819742489269513e-01,1.963190184049072931e-02,7.724880382775110854e-02,3.659000000000000585e-01
-2.357144678261030579e-01,1.850707850707850044e-01,1.181767023072607080e-02,7.453076833027666437e-02,4.050999999999999601e-01
5.891216509398178314e-01,8.610681114551088644e-02,3.659268146370740077e-02,5.788051902041551483e-02,3.228999999999999648e-01
-1.184059567469175622e-01,8.610681114551088644e-02,3.448275862068972408e-02,6.250136489703211895e-02,3.228999999999999648e-01
7.522811645760119070e-02,3.940273745333839131e-03,1.408450704225359430e-02,8.404943829953033518e-02,2.751000000000000112e-01
2.041418093162652436e-01,1.474166121648135541e-01,2.062374245472833878e-02,5.302397619083770025e-02,2.923000000000000043e-01
-6.337087736667094129e-01,-4.001696147322510999e-01,1.069574691807390412e-02,7.333045868592677485e-02,3.409000000000000363e-01
1.014971460065598574e+00,4.732676749912064218e-01,2.625708642957621727e-02,2.313076755395160680e-02,3.864000000000000212e-01
8.992074629891710913e-02,5.752388535031847938e-02,1.373086813830994880e-02,5.686096659364731770e-02,4.320000000000000506e-01
6.702571899055036475e-01,1.717485413137586903e-01,2.737958171489310311e-02,6.346899998403296439e-02,4.300999999999999823e-01
4.497889455939740877e-01,1.673819742489269513e-01,1.963190184049072931e-02,7.724880382775110854e-02,3.659000000000000585e-01
-1.132554096295174118e-01,5.752388535031847938e-02,1.125110418894418977e-02,6.148476305544377934e-02,4.320000000000000506e-01
4.184354843874713570e-01,1.512474632923481166e-01,3.771208179119780318e-02,9.462616822429910368e-02,2.703999999999999737e-01
2.764886868551221788e-01,-1.349862258953167526e-01,-7.363739086642710156e-04,6.559433666382902262e-02,3.403999999999999804e-01
6.104383157546391381e-01,-3.078567610903260587e-01,2.719907407407400751e-02,8.673936568717227624e-02,2.862999999999999989e-01
8.569687157842824643e-01,1.071292413267250776e-01,1.322355182370895353e-02,5.482764284019794876e-02,3.326000000000000068e-01
-2.104211771632003014e-02,1.484548576045243706e-01,2.984650369527580560e-04,1.045654587530264468e-01,5.745999999999999996e-01
5.169293720819627680e-01,5.752388535031847938e-02,1.692537162503790146e-02,7.033033326811458097e-02,4.320000000000000506e-01
3.567104934312121944e-01,1.071292413267250776e-01,1.664340215632038530e-02,5.830879722627342610e-02,3.326000000000000068e-01
-8.050697533668094152e-02,-4.001696147322510999e-01,5.371855115262345881e-02,6.156698613515827062e-02,3.409000000000000363e-01
1.239143953231819140e+00,1.474166121648135541e-01,3.985317252228643553e-02,4.819013026052107462e-02,2.923000000000000043e-01
9.003607311561268034e-02,1.484548576045243706e-01,-1.484348611960604157e-02,8.445169327186093089e-02,5.745999999999999996e-01
3.726086063216231814e-01,4.732676749912064218e-01,2.143331778145368335e-02,2.282543129448675809e-02,3.864000000000000212e-01
-8.056458268846756754e-01,-4.001696147322510999e-01,3.655186277137496831e-02,6.834410982573119187e-02,3.409000000000000363e-01
-1.137827879816432075e-01,1.673819742489269513e-01,2.144607843137254916e-02,7.326695026022486679e-02,3.659000000000000585e-01
5.886539675112967274e-01,3.940273745333839131e-03,1.692378997550156999e-02,6.587275589885557836e-02,2.751000000000000112e-01
-1.426565704384058497e-01,-1.349862258953167526e-01,-1.995174461766945160e-03,6.177282850779506479e-02,3.403999999999999804e-01
-1.133767014845120658e-01,-1.349862258953167526e-01,-8.934831306965029200e-04,5.802362953238872356e-02,3.403999999999999804e-01
-4.396429444728233715e-01,-3.078567610903260587e-01,1.895462377943717136e-02,1.008336070959264946e-01,2.862999999999999989e-01
8.074396958774507915e-01,8.366040074364809731e-02,1.184925261552152720e-02,6.395886181739524057e-02,3.228000000000000314e-01
6.080491645319483496e-01,1.913902497791341861e-01,2.070507620275158223e-02,4.698550045003811043e-02,3.929999999999999605e-01
1.567541094295461512e-01,1.512474632923481166e-01,1.631846857448763025e-02,4.129776052270248132e-02,2.703999999999999737e-01
-7.420205917151878605e-02,-5.905152758777921368e-02,2.415198792148971763e-02,5.763341757098257995e-02,2.855000000000000315e-01
6.405884491423350369e-01,1.474166121648135541e-01,1.305220883534148092e-02,5.191645003325071062e-02,2.923000000000000043e-01
4.662668296127592260e-01,3.940273745333839131e-03,1.991282080664994944e-02,6.562031788606824401e-02,2.751000000000000112e-01
5.435758962394521276e-02,8.366040074364809731e-02,1.184925261552152720e-02,6.395886181739524057e-02,3.228000000000000314e-01
-2.519835167548821753e-01,1.878801042571676405e-01,2.158273381294967264e-02,8.286044650004451007e-02,3.467000000000000082e-01
-3.914951899181762229e-01,1.295803782505909330e-01,2.530311017395894466e-02,3.529167531658708445e-02,2.808999999999999830e-01
1.300062378195177004e-02,1.850707850707850044e-01,1.142204454597372902e-02,9.855604404468998325e-02,4.050999999999999601e-01
6.468864941285275005e-01,5.752388535031847938e-02,1.019322554193564760e-02,6.904416512238271963e-02,4.320000000000000506e-01
4.922063083470629152e-02,5.752388535031847938e-02,1.017799780165464484e-02,5.921052631578938019e-02,4.320000000000000506e-01
5.683369039383192600e-01,1.717485413137586903e-01,2.199689878417295311e-02,6.161470848615150514e-02,4.300999999999999823e-01
3.156147512661511279e-02,-4.001696147322510999e-01,3.981456231251698230e-02,6.949416670176473965e-02,3.409000000000000363e-01
8.198185913174573791e-01,3.940273745333839131e-03,1.408450704225359430e-02,8.404943829953033518e-02,2.751000000000000112e-01
1.003494036346320062e+00,1.878801042571676405e-01,1.765030336458901436e-02,5.597210113339145393e-02,3.467000000000000082e-01
5.373924042826527803e-02,3.940273745333839131e-03,1.764133846085847931e-02,7.629481657198754208e-02,2.751000000000000112e-01
2.761024661699416072e-01,1.913902497791341861e-01,2.699180104187448234e-02,3.756810592301833285e-02,3.929999999999999605e-01
-3.095749353682839544e-01,-1.349862258953167526e-01,5.017975786678871390e-03,6.104301642634086394e-02,3.403999999999999804e-01
1.604297864422095099e-01,1.474166121648135541e-01,1.973684210526318802e-02,5.493992592369532912e-02,2.923000000000000043e-01
1.374983335441497534e-01,1.295803782505909330e-01,2.530311017395894466e-02,3.529167531658708445e-02,2.808999999999999830e-01
-6.910006568147394335e-01,8.610681114551088644e-02,3.188929001203376357e-02,6.727883538633810945e-02,3.228999999999999648e-01
-4.591682843003264125e-03,1.878801042571676405e-01,2.597402597402594104e-02,6.186551135424889214e-02,3.467000000000000082e-01
3.166988422421186389e-01,1.673819742489269513e-01,2.088452088452074501e-02,7.582584391489767539e-02,3.659000000000000585e-01
1.268703738252239699e+00,-3.078567610903260587e-01,2.920560747663551726e-02,7.739885256041131867e-02,2.862999999999999989e-01
-1.488317030198150759e-01,4.732676749912064218e-01,1.143682658159272426e-02,2.965554040433987862e-02,3.864000000000000212e-01
1.024269561491732539e+00,4.732676749912064218e-01,2.313959446943945550e-02,2.196587358807969986e-02,3.864000000000000212e-01
8.651971830386493423e-01,1.717485413137586903e-01,2.199689878417295311e-02,6.161470848615150514e-02,4.300999999999999823e-01
2.344646291494150159e-01,8.610681114551088644e-02,3.448275862068972408e-02,6.250136489703211895e-02,3.228999999999999648e-01
2.432153121145880448e+00,1.673819742489269513e-01,2.276923076923069791e-02,7.639291932675579266e-02,3.659000000000000585e-01
1.148395422238005725e+00,8.366040074364809731e-02,1.237072204533897803e-02,5.946040001159999533e-02,3.228000000000000314e-01
3.645048235153036664e-01,-5.905152758777921368e-02,2.690864197530870236e-02,6.261842859031421793e-02,2.855000000000000315e-01
-4.224332765828966441e-01,-4.001696147322510999e-01,3.936889774827516397e-02,6.840504007890746418e-02,3.409000000000000363e-01
-3.699455149772101770e-01,-4.001696147322510999e-01,5.600122900253957925e-02,6.201093585122856994e-02,3.409000000000000363e-01
5.788251316463894902e-01,-5.905152758777921368e-02,3.536174430128838364e-02,6.439747697524400571e-02,2.855000000000000315e-01
1.013173217211547072e-01,1.474166121648135541e-01,3.545734840698872709e-02,4.954486950858312533e-02,2.923000000000000043e-01
-2.322448293516260476e-01,1.484548576045243706e-01,2.984650369527580560e-04,1.045654587530264468e-01,5.745999999999999996e-01
1.675281961946284426e-02,1.850707850707850044e-01,1.464788732394363066e-02,7.307432758122048289e-02,4.050999999999999601e-01
3.217355240453703136e-01,5.752388535031847938e-02,1.373086813830994880e-02,5.686096659364731770e-02,4.320000000000000506e-01
2.266919380688607877e-01,1.717485413137586903e-01,2.232963865003226994e-02,5.341821201217833437e-02,4.300999999999999823e-01
1.784460749539804603e-01,1.913902497791341861e-01,2.871547835316687336e-02,4.061003593220850055e-02,3.929999999999999605e-01
3.860106649595234085e-01,5.752388535031847938e-02,1.062874502761034477e-02,7.294595827630538654e-02,4.320000000000000506e-01
1.332784535486410959e-01,8.366040074364809731e-02,1.754416545376890832e-02,7.264871180226811775e-02,3.228000000000000314e-01
-5.884727212870507485e-01,1.850707850707850044e-01,1.137656427758816820e-02,9.553744819716125658e-02,4.050999999999999601e-01
1.919861577500523442e-01,-5.905152758777921368e-02,2.075642965204228460e-02,5.988050784167283508e-02,2.855000000000000315e-01
5.996512260409883055e-01,1.913902497791341861e-01,2.801011714807561531e-02,3.706141161681522633e-02,3.929999999999999605e-01
-2.719312222059355744e-02,3.940273745333839131e-03,1.663993762238505716e-02,9.630758358729746282e-02,2.751000000000000112e-01
-5.771205537215464698e-01,1.717485413137586903e-01,2.500042209052998413e-02,7.045640398675406813e-02,4.300999999999999823e-01
2.564968298044415729e+00,4.732676749912064218e-01,1.235192778301468994e-02,1.836538575614862084e-02,3.864000000000000212e-01
8.519894205809142029e-02,1.474166121648135541e-01,3.985317252228643553e-02,4.819013026052107462e-02,2.923000000000000043e-01
4.969032816610949865e-01,1.512474632923481166e-01,2.681603264240853962e-02,4.747907064246086051e-02,2.703999999999999737e-01
5.475636095429612382e-01,4.732676749912064218e-01,2.313959446943945550e-02,2.196587358807969986e-02,3.864000000000000212e-01
4.706152240908945128e-01,1.071292413267250776e-01,1.322355182370895353e-02,5.482764284019794876e-02,3.326000000000000068e-01
1.114808131166144189e+00,1.673819742489269513e-01,2.621951219512201961e-02,6.438720110892914850e-02,3.659000000000000585e-01
4.696463070155143527e-04,5.752388535031847938e-02,1.017799780165464484e-02,5.921052631578938019e-02,4.320000000000000506e-01
2.468392901734894895e-01,1.295803782505909330e-01,2.969762419006479609e-02,5.314184899998354583e-02,2.808999999999999830e-01
-1.522856080948266078e-01,5.752388535031847938e-02,8.525362211427311293e-03,5.700710591599038313e-02,4.320000000000000506e-01
-2.198375299136389183e-01,1.484548576045243706e-01,-1.286205966642743267e-02,8.363528897797646577e-02,5.745999999999999996e-01
5.336181044098948778e-01,4.732676749912064218e-01,2.020986084093970986e-02,1.848195808853257682e-02,3.864000000000000212e-01
3.093232048587815086e-01,5.752388535031847938e-02,1.692537162503790146e-02,7.033033326811458097e-02,4.320000000000000506e-01
6.181217449843412481e-02,-1.349862258953167526e-01,-8.934831306965029200e-04,5.802362953238872356e-02,3.403999999999999804e-01
-2.527450888023082820e-01,8.610681114551088644e-02,3.659268146370740077e-02,5.788051902041551483e-02,3.228999999999999648e-01
6.035869594049954046e-01,3.940273745333839131e-03,1.692378997550156999e-02,6.587275589885557836e-02,2.751000000000000112e-01
-7.004226346445464602e-01,-4.001696147322510999e-01,1.069574691807390412e-02,7.333045868592677485e-02,3.409000000000000363e-01
3.965368270151856667e-01,4.732676749912064218e-01,1.172187605526961787e-02,3.303769138770145525e-02,3.864000000000000212e-01
3.687457951624655283e-01,2.375205704882064339e-01,3.266194882961349910e-02,4.929707267212934951e-02,3.268999999999999684e-01
1.451196922954639756e+00,1.673819742489269513e-01,2.560975609756090468e-02,6.873453764645473529e-02,3.659000000000000585e-01
5.231868361018776614e-01,1.913902497791341861e-01,2.359711403972918412e-02,4.220888427126692766e-02,3.929999999999999605e-01
-1.288140328810818414e-01,3.940273745333839131e-03,1.704253774937600219e-02,9.742050526642230535e-02,2.751000000000000112e-01
6.646667523393836596e-01,1.913902497791341861e-01,2.276972194198989899e-02,3.916330939452329629e-02,3.929999999999999605e-01
5.720537616615697374e-01,1.512474632923481166e-01,1.631846857448763025e-02,4.129776052270248132e-02,2.703999999999999737e-01
7.808710495422326314e-01,1.071292413267250776e-01,1.657918675715038329e-02,6.166655885261195652e-02,3.326000000000000068e-01
9.703921787616320849e-02,1.913902497791341861e-01,2.871547835316687336e-02,4.061003593220850055e-02,3.929999999999999605e-01
-2.306266782395738346e-02,1.512474632923481166e-01,3.771208179119780318e-02,9.462616822429910368e-02,2.703999999999999737e-01
1.815586744052573476e+00,1.512474632923481166e-01,3.558828252242334650e-02,5.227444373438675657e-02,2.703999999999999737e-01
4.308559824958901885e-01,1.071292413267250776e-01,1.657918675715038329e-02,6.166655885261195652e-02,3.326000000000000068e-01
-3.241053438610919102e-02,1.474166121648135541e-01,4.166666666666663660e-02,5.323493919985139433e-02,2.923000000000000043e-01
4.663612774960412821e-02,1.717485413137586903e-01,1.633487955256458790e-02,6.021825008800400780e-02,4.300999999999999823e-01
5.260149856248919953e+00,1.484548576045243706e-01,-2.097161353676055967e-02,8.765613709094653705e-02,5.745999999999999996e-01
2.572750439722246707e-01,4.732676749912064218e-01,2.625708642957621727e-02,2.313076755395160680e-02,3.864000000000000212e-01
1.745941686148762884e+00,1.071292413267250776e-01,1.578947368421050601e-02,5.106148122067965395e-02,3.326000000000000068e-01
-8.344926518183859443e-03,4.732676749912064218e-01,2.020986084093970986e-02,1.848195808853257682e-02,3.864000000000000212e-01
7.477486160100177415e-02,1.673819742489269513e-01,2.628361858190715952e-02,7.058851146740550975e-02,3.659000000000000585e-01
